Site      Inst    Year   MM   DD Jday   hh   mm        #     Conc      LWC     Rain      dBZ       Dm     DMax  Sigma_M    Wx_Code4677
UW       apu30    2015    3   28   87    3   37  323.00000  383.81921    0.10327    1.47442   28.05326    1.19758    2.83200    0.35644   63
UW       apu30    2015    3   28   87    3   38  236.00000  311.32211    0.05466    0.64956   20.95062    0.92606    1.93100    0.12836   63
UW       apu30    2015    3   28   87    3   39  256.00000  311.48877    0.05397    0.61196   18.17818    0.81612    1.22300    0.03919   63
UW       apu30    2015    3   28   87    3   40  231.00000  313.23950    0.04372    0.46111   18.63649    0.81125    1.93100    0.11187   63
UW       apu30    2015    3   28   87    3   41  192.00000  289.17886    0.03807    0.45074   20.56701    0.96373    1.93100    0.21248   63
UW       apu30    2015    3   28   87    3   42   91.00000  116.58832    0.04039    0.66057   25.39018    1.42934    2.44600    0.35752   63
UW       apu30    2015    3   28   87    3   43  177.00000  202.61626    0.06539    0.85133   23.53877    1.10450    1.93100    0.13167   63
UW       apu30    2015    3   28   87    3   44  175.00000  211.98071    0.04442    0.51896   18.73433    0.88671    1.67400    0.06361   63
UW       apu30    2015    3   28   87    3   45  145.00000  180.31369    0.02913    0.30898   15.42518    0.78818    1.41600    0.05360   61
UW       apu30    2015    3   28   87    3   46  121.00000  155.58450    0.03455    0.43948   21.46261    1.07182    2.18900    0.24249   63
UW       apu30    2015    3   28   87    3   47  201.00000  284.22443    0.03583    0.37442   16.75844    0.78896    1.41600    0.07998   63
UW       apu30    2015    3   28   87    3   48  135.00000  199.05301    0.02004    0.18898   11.46421    0.66895    0.96500    0.03253   58
UW       apu30    2015    3   28   87    3   49  109.00000  172.08734    0.01331    0.11104    7.74188    0.58574    0.83600    0.01818   58
UW       apu30    2015    3   28   87    3   50  121.00000  239.47131    0.01186    0.07582    4.64065    0.48762    0.70800    0.00829   58
UW       apu30    2015    3   28   87    3   51  111.00000  213.89192    0.01130    0.08100    6.67251    0.53478    1.09400    0.03252   58
UW       apu30    2015    3   28   87    3   52   30.00000   59.53331    0.00255    0.01660   -2.19301    0.47655    0.70800    0.01053   51
UW       apu30    2015    3   28   87    3   53   12.00000   18.46193    0.00166    0.01478   -0.41172    0.63220    0.83600    0.01864    0
UW       apu30    2015    3   28   87    3   54    8.00000    9.51512    0.00132    0.01367   -0.68478    0.68075    0.83600    0.01164    0
UW       apu30    2015    3   28   87    3   55   11.00000   14.23863    0.00149    0.01357   -1.54859    0.61450    0.70800    0.00819    0
UW       apu30    2015    3   28   87    3   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    3   57   34.00000   32.69070    0.03087    0.62009   26.45213    1.76616    2.83200    0.36649   63
UW       apu30    2015    3   28   87    3   58  154.00000  148.15169    0.06442    0.83571   22.62266    1.07307    1.67400    0.07474   63
UW       apu30    2015    3   28   87    3   59   96.00000   92.73279    0.02609    0.31661   15.20539    0.85551    1.09400    0.01549   63
UW       apu30    2015    3   28   87    4    0   48.00000   67.87643    0.00855    0.08685    9.25065    0.74815    1.09400    0.04201   58
UW       apu30    2015    3   28   87    4    1  165.00000  151.26810    0.05419    0.69324   19.68242    0.93943    1.41600    0.02413   63
UW       apu30    2015    3   28   87    4    2 1566.00000 1461.90564    0.64626    8.36200   32.16693    1.04603    1.93100    0.05720   90
UW       apu30    2015    3   28   87    4    3 1719.00000 1654.97095    0.66025    8.31264   31.55638    1.00296    1.67400    0.04067   88
UW       apu30    2015    3   28   87    4    4 1574.00000 1518.74951    0.73683    9.36291   32.96812    1.07641    1.93100    0.04848   90
UW       apu30    2015    3   28   87    4    5 1958.00000 1893.86487    0.86309   10.91580   33.42740    1.05410    1.67400    0.04965   65
UW       apu30    2015    3   28   87    4    6  986.00000 1102.77808    0.25037    2.82011   25.16011    0.84375    1.41600    0.03331   63
UW       apu30    2015    3   28   87    4    7 1699.00000 2206.11060    0.26337    2.52934   22.07543    0.66007    1.09400    0.01628   59
UW       apu30    2015    3   28   87    4    8  534.00000  910.91565    0.07292    0.51367   14.19648    0.56082    0.83600    0.00726   59
UW       apu30    2015    3   28   87    4    9   32.00000   39.97826    0.00505    0.04727    4.34325    0.64728    0.70800    0.00568   58
UW       apu30    2015    3   28   87    4   10    7.00000    7.31218    0.00130    0.01484    0.25427    0.73954    0.83600    0.01117    0
UW       apu30    2015    3   28   87    4   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   16 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   17 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   18 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   19 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   28 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   29 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   30 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   38  158.00000  229.74120    0.02238    0.20795   11.23277    0.64193    0.96500    0.02349   63
UW       apu30    2015    3   28   87    4   39  271.00000  359.24097    0.03146    0.30639   11.48291    0.60070    0.83600    0.01002   59
UW       apu30    2015    3   28   87    4   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   41  676.00000 1013.37781    0.08411    0.72947   15.68882    0.59055    0.96500    0.01374   59
UW       apu30    2015    3   28   87    4   42  241.00000  426.23972    0.02336    0.16850    8.86972    0.52141    0.96500    0.01777   58
UW       apu30    2015    3   28   87    4   43   63.00000  161.75516    0.00349    0.01654   -4.41168    0.36441    0.57900    0.00497   51
UW       apu30    2015    3   28   87    4   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87    4   45    5.00000    9.78403    0.00181    0.02015    6.79887    1.06475    1.22300    0.06597    0
UW       apu30    2015    3   28   87    4   46  142.00000  218.87796    0.02902    0.31608   16.58866    0.86357    1.22300    0.07382   63
UW       apu30    2015    3   28   87    4   47  387.00000  444.55798    0.09294    1.08327   20.69536    0.83813    1.22300    0.02940   63
UW       apu30    2015    3   28   87    4   48  912.00000 1000.08264    0.25610    3.12627   27.87923    0.93407    2.83200    0.11393   63
UW       apu30    2015    3   28   87    4   49 1231.00000 1416.27698    0.33032    3.76623   26.69717    0.86660    1.41600    0.03473   59
UW       apu30    2015    3   28   87    4   50  449.00000  670.45569    0.06770    0.63870   16.52536    0.66639    1.09400    0.02582   63
UW       apu30    2015    3   28   87    4   51  203.00000  426.93018    0.02030    0.12648    7.07651    0.49133    0.70800    0.00893   51
UW       apu30    2015    3   28   87    4   52  237.00000  496.70767    0.01851    0.11002    5.29295    0.44398    0.57900    0.00613   51
UW       apu30    2015    3   28   87    4   53   35.00000   87.72684    0.00218    0.01078   -5.50649    0.38964    0.57900    0.00679   51
UW       apu30    2015    3   28   87    4   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    4   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87    5    5  182.00000  332.38242    0.01679    0.11358    6.78088    0.49374    0.96500    0.01591   58
UW       apu30    2015    3   28   87    5    6 1512.00000 1871.66797    0.38756    4.49619   28.13733    0.88251    2.18900    0.06397   63
UW       apu30    2015    3   28   87    5    7 2657.00000 3210.02661    0.60131    7.16228   31.10522    0.89593    2.18900    0.12516   59
UW       apu30    2015    3   28   87    5    8 2313.00000 2691.10840    0.80844   10.49766   34.26310    1.08805    2.44600    0.12663   59
UW       apu30    2015    3   28   87    5    9 1492.00000 1659.35437    0.42499    5.19886   28.69144    0.92430    1.67400    0.04423   59
UW       apu30    2015    3   28   87    5   10 1327.00000 1483.02380    0.26160    3.05036   24.63117    0.79421    1.41600    0.03344   59
UW       apu30    2015    3   28   87    5   11 1170.00000 1692.32458    0.18379    1.64174   20.54533    0.65570    1.09400    0.02038   59
UW       apu30    2015    3   28   87    5   12 2249.00000 2569.87231    0.72403    8.95298   32.86497    1.01121    2.18900    0.11018   59
UW       apu30    2015    3   28   87    5   13 1800.00000 2031.28003    0.45666    5.39253   28.60932    0.87665    1.93100    0.05549   59
UW       apu30    2015    3   28   87    5   14 1517.00000 1941.02527    0.29204    2.90134   23.98830    0.73322    1.22300    0.02472   59
UW       apu30    2015    3   28   87    5   15  545.00000  862.49084    0.07160    0.65406   16.61402    0.64261    1.22300    0.03459   59
UW       apu30    2015    3   28   87    5   16  240.00000  506.35318    0.01886    0.10750    5.35491    0.44289    0.70800    0.00620   53
UW       apu30    2015    3   28   87    5   17  545.00000  999.83136    0.07057    0.53237   14.98590    0.58002    0.96500    0.02130   59
UW       apu30    2015    3   28   87    5   18  808.00000 1220.47168    0.13101    1.19979   19.72653    0.67779    1.41600    0.02981   59
